Plant Id,Combined Heat And Power Plant,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",BA_CODE,YEAR
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A2ST,CA,133696.0,120914.0,114546.0,92587.0,130585.0,123352.0,120550.0,124622.0,-119.0,5318.0,132931.0,96378.0,1195360.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,ST,-764.0,1423.0,-775.0,-524.0,1528.0,-591.0,-446.0,-416.0,-232.0,-219.0,-221.0,-176.0,-1413.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,ST,-642.0,1480.0,-517.0,-390.0,3367.0,-311.0,-274.0,-581.0,-334.0,-295.0,-490.0,-595.0,418.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,4,ST,56352.0,144128.0,153587.0,150186.0,167995.0,142640.0,172826.0,114060.0,130105.0,122865.0,106193.0,116235.0,1577172.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A1ST,CA,131736.0,122523.0,55013.0,0.0,61636.0,126394.0,133397.0,133072.0,126854.0,140041.0,111181.0,127329.0,1269176.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A2C2,CT,120287.0,107222.0,102176.0,103057.0,109573.0,103798.0,102311.0,107114.0,-119.0,4971.0,120905.0,86145.0,1067440.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A2C1,CT,119731.0,105294.0,92774.0,58924.0,113118.0,101386.0,103388.0,107287.0,-119.0,4960.0,120800.0,97580.0,1025123.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A1CT,CT,117166.0,107952.0,47205.0,0.0,34504.0,107141.0,113694.0,115026.0,106932.0,123674.0,102279.0,121353.0,1096926.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,3,ST,13516.0,47662.0,33160.0,-415.0,-64.0,-107.0,-206.0,-322.0,-438.0,-380.0,0.0,0.0,92406.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,5,ST,-3371.0,-4544.0,249318.0,340151.0,109351.0,380250.0,420389.0,413282.0,367997.0,217971.0,206431.0,238501.0,2935726.0,,2015
3,N,Barry,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,A1CT2,CT,116127.0,105736.0,47264.0,-714.0,77796.0,109603.0,112452.0,112116.0,110764.0,120578.0,97674.0,119832.0,1129228.0,,2015
7,Y,Gadsden,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,ST,15754.0,14564.0,4378.0,-336.0,8240.0,1390.0,-327.0,-367.0,2406.0,8721.0,6833.0,6419.0,67675.0,,2015
7,Y,Gadsden,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,ST,-363.0,11007.0,20163.0,16338.0,8231.0,16192.0,15733.0,16785.0,16265.0,8452.0,9743.0,8434.0,146980.0,,2015
8,N,Gorgas,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,6,ST,-465.0,6453.0,-458.0,-178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.0,,2015
8,N,Gorgas,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,9,ST,-322.0,-359.0,-275.0,-631.0,33613.0,71885.0,77920.0,71304.0,40728.0,-667.0,-689.0,63858.0,356365.0,,2015
8,N,Gorgas,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,7,ST,-516.0,15585.0,-434.0,-194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14441.0,,2015
8,N,Gorgas,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,8,ST,-322.0,-359.0,-275.0,-859.0,49673.0,74963.0,82102.0,73306.0,66746.0,6429.0,-1020.0,20211.0,370595.0,,2015
8,N,Gorgas,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,10,ST,450635.0,424247.0,207590.0,443970.0,372463.0,466875.0,487136.0,481965.0,456395.0,-1686.0,-1243.0,116942.0,3905289.0,,2015
10,N,Greene County,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,ST,70806.0,85068.0,28261.0,88123.0,101573.0,124845.0,132260.0,113276.0,109939.0,100194.0,83417.0,83974.0,1121736.0,,2015
10,N,Greene County,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,ST,62383.0,80507.0,33082.0,85968.0,113056.0,116535.0,126857.0,128680.0,106205.0,109829.0,37761.0,85049.0,1085912.0,,2015
26,N,E C Gaston,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,3,ST,25187.0,18296.0,-527.0,-428.0,6831.0,49926.0,59445.0,68708.0,47599.0,4202.0,-234.0,26451.0,305456.0,,2015
26,N,E C Gaston,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,5,ST,482398.0,414279.0,442691.0,167257.0,538548.0,532870.0,504729.0,425654.0,466767.0,528673.0,447166.0,350421.0,5301453.0,,2015
26,N,E C Gaston,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,ST4,ST,20828.0,15446.0,-1267.0,-935.0,6753.0,39867.0,45829.0,455.0,50078.0,6351.0,-919.0,-778.0,181708.0,,2015
26,N,E C Gaston,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,ST,53972.0,59828.0,57492.0,46229.0,43164.0,-1095.0,-1194.0,-924.0,-708.0,21918.0,27657.0,17345.0,323684.0,,2015
26,N,E C Gaston,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,ST,42776.0,55218.0,57831.0,43279.0,58273.0,45585.0,55937.0,65387.0,-51.0,-223.0,31487.0,10869.0,466368.0,,2015
47,N,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,2,ST,28826.0,55268.0,-427.0,-872.0,68794.0,62937.0,58879.0,61048.0,69892.0,61835.0,81642.0,69208.0,617030.0,,2015
47,N,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,5,ST,-3507.0,-2463.0,-2848.0,-2858.0,-2474.0,-3313.0,-3728.0,-4735.0,-3256.0,-4238.0,-3636.0,-3953.0,-41009.0,,2015
47,N,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,3,ST,72166.0,79350.0,79107.0,11887.0,82603.0,67936.0,77134.0,46731.0,76547.0,59891.0,50976.0,35425.0,739753.0,,2015
47,N,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,4,ST,87510.0,82361.0,25843.0,-911.0,71411.0,54520.0,79196.0,80576.0,75740.0,48075.0,59857.0,51538.0,715716.0,,2015
47,N,Colbert,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,1,ST,71850.0,81487.0,75839.0,5092.0,79092.0,36732.0,71715.0,17694.0,73675.0,44302.0,62099.0,34308.0,653885.0,,2015
50,N,Widows Creek,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,7,ST,160167.0,222130.0,33744.0,39400.0,288207.0,243555.0,258449.0,238381.0,153897.0,0.0,0.0,0.0,1637930.0,,2015
50,N,Widows Creek,Tennessee Valley Authority,18642,AL,ESC,SERC,22,1,Electric Utility,8,ST,-1178.0,-1064.0,-1178.0,-1161.0,-1344.0,-1130.0,-1073.0,-1081.0,-1274.0,0.0,0.0,0.0,-10483.0,,2015
51,N,Dolet Hills,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,1,ST,452630.0,350737.0,322093.0,13553.0,364615.0,418663.0,443677.0,396210.0,422771.0,304408.0,410993.0,372695.0,4273045.0,,2015
56,N,Charles R Lowman,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,1,ST,-719.0,3571.0,-896.0,-940.0,-1439.0,-1487.0,-1503.0,-1473.0,-1355.0,-1424.0,-1157.0,-938.0,-9760.0,,2015
56,N,Charles R Lowman,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,3,ST,30899.0,51544.0,128547.0,11051.0,-2059.0,94867.0,125668.0,121342.0,-2772.0,-1362.0,8833.0,58400.0,624958.0,,2015
56,N,Charles R Lowman,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,2,ST,85725.0,93790.0,-3420.0,34473.0,122523.0,122790.0,114760.0,105100.0,114063.0,117600.0,75521.0,49660.0,1032585.0,,2015
59,N,Platte,City of Grand Island - (NE),40606,NE,WNC,MRO,22,1,Electric Utility,1,ST,53758.0,49740.0,50305.0,20713.0,47055.0,50959.0,55478.0,46277.0,46887.0,40385.0,35444.0,44761.0,541762.0,,2015
60,N,Whelan Energy Center,City of Hastings - (NE),8245,NE,WNC,MRO,22,1,Electric Utility,2,ST,113257.0,100822.0,15456.0,111193.0,127958.0,126978.0,135272.0,126558.0,113567.0,52842.0,21236.0,11256.0,1056395.0,,2015
60,N,Whelan Energy Center,City of Hastings - (NE),8245,NE,WNC,MRO,22,1,Electric Utility,1,ST,34716.0,28431.0,22644.0,32.0,29836.0,15279.0,36783.0,35148.0,25755.0,26163.0,32457.0,36898.0,324142.0,,2015
79,Y,Aurora Energy LLC Chena,Aurora Energy LLC,986,AK,PACN,ASCC,22,3,NAICS-22 Cogen,1,ST,3131.0,2937.0,3277.0,3034.0,2296.0,2809.0,2898.0,3087.0,3227.0,3070.0,2736.0,3137.0,35639.0,,2015
79,Y,Aurora Energy LLC Chena,Aurora Energy LLC,986,AK,PACN,ASCC,22,3,NAICS-22 Cogen,2,ST,156.0,82.0,8.0,803.0,812.0,1245.0,1023.0,823.0,1222.0,1035.0,558.0,141.0,7908.0,,2015
79,Y,Aurora Energy LLC Chena,Aurora Energy LLC,986,AK,PACN,ASCC,22,3,NAICS-22 Cogen,5,ST,13207.0,11053.0,7322.0,5860.0,15095.0,14346.0,15086.0,15512.0,12594.0,15190.0,14337.0,15147.0,154749.0,,2015
87,N,Escalante,"Tri-State G & T Assn, Inc",30151,NM,MTN,WECC,22,1,Electric Utility,1,ST,54301.0,119353.0,128454.0,121734.0,124751.0,127892.0,129923.0,133525.0,119724.0,118361.0,79877.0,110707.0,1368602.0,,2015
96,N,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,22,1,Electric Utility,6,CT,382.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,,2015
96,N,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,22,1,Electric Utility,7,CT,52391.0,45779.0,44867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143037.0,,2015
96,N,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,22,1,Electric Utility,8,CA,17515.0,15434.0,11395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44344.0,,2015
108,N,Holcomb,Sunflower Electric Power Corp,18315,KS,WNC,SPP,22,1,Electric Utility,1,ST,185850.0,152705.0,183252.0,129233.0,12147.0,163761.0,192705.0,183310.0,82248.0,-2209.0,-2137.0,162600.0,1443465.0,,2015
113,N,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,2,ST,110660.0,98927.0,136739.0,99299.0,140982.0,61121.0,139189.0,143916.0,144917.0,791.0,0.0,0.0,1076541.0,,2015
113,N,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,4,ST,213878.0,115263.0,192991.0,211502.0,249582.0,266859.0,261395.0,217638.0,233111.0,223379.0,93733.0,240043.0,2519374.0,,2015
113,N,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,3,ST,65665.0,15085.0,121019.0,73386.0,92820.0,152089.0,155910.0,166503.0,152144.0,142784.0,94816.0,67539.0,1299760.0,,2015
113,N,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,1,ST,55252.0,31113.0,67022.0,55059.0,54685.0,66448.0,70615.0,66869.0,63615.0,59074.0,37515.0,0.0,627267.0,,2015
116,N,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,1,ST,3164.0,2220.0,2931.0,677.0,0.0,10862.0,3121.0,11276.0,6990.0,2777.0,5902.0,5463.0,55383.0,,2015
116,N,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,2,ST,4478.0,1980.0,2644.0,6441.0,0.0,9037.0,1801.0,8107.0,5636.0,3386.0,2338.0,4291.0,50139.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,1B,CS,8135.0,7023.0,6708.0,0.0,4723.0,2605.0,5548.0,11086.0,12752.0,3976.0,5017.0,6287.0,73860.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,C4-1,CT,7700.0,2090.0,10250.0,3997.0,0.0,18760.0,2430.0,28207.0,21670.0,10850.0,1610.0,1722.0,109286.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,2B,CS,6482.0,2398.0,7634.0,8387.0,2983.0,5769.0,5482.0,15077.0,10334.0,5178.0,5376.0,5165.0,80265.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,3B,CS,6729.0,7709.0,8790.0,11321.0,4723.0,10236.0,7847.0,18180.0,11189.0,6543.0,3360.0,4381.0,101008.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,C5-1,CT,29250.0,22056.0,5904.0,38614.0,3374.0,35392.0,44078.0,76131.0,69161.0,66022.0,58400.0,66940.0,515322.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,C4-2,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,C5-3,CA,13797.0,10996.0,2318.0,19812.0,1665.0,34788.0,44201.0,81065.0,75770.0,68305.0,69390.0,78140.0,500247.0,,2015
117,N,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,C5-2,CT,0.0,0.0,0.0,0.0,0.0,27636.0,39730.0,75174.0,71476.0,63092.0,70150.0,84341.0,431599.0,,2015
120,N,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,22,1,Electric Utility,ST1,ST,5000.0,20842.0,25902.0,31091.0,28279.0,19015.0,25237.0,22937.0,20300.0,23463.0,23596.0,31864.0,277526.0,,2015
126,N,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,22,1,Electric Utility,ST1,ST,0.0,0.0,0.0,0.0,0.0,3740.0,7069.0,12894.0,27.0,2825.0,0.0,0.0,26555.0,,2015
126,N,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,22,1,Electric Utility,4,ST,50604.0,39215.0,41369.0,18146.0,42754.0,34377.0,49758.0,60374.0,50370.0,53626.0,63814.0,54787.0,559194.0,,2015
126,N,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,22,1,Electric Utility,ST2,ST,0.0,0.0,0.0,0.0,0.0,12350.0,2759.0,12602.0,688.0,1185.0,3308.0,7160.0,40052.0,,2015
126,N,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,22,1,Electric Utility,ST3,ST,3391.0,0.0,1364.0,22791.0,4045.0,28347.0,22437.0,36426.0,4584.0,15126.0,0.0,0.0,138511.0,,2015
127,N,Oklaunion,Public Service Co of Oklahoma,15474,TX,WSC,TRE,22,1,Electric Utility,1,ST,277276.0,244495.0,578.0,0.0,244352.0,190317.0,189476.0,262851.0,196117.0,178311.0,166708.0,131456.0,2081937.0,,2015
130,N,Cross,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,4,ST,193860.0,372266.0,231245.0,42209.0,379776.0,366363.0,377607.0,370569.0,341816.0,328684.0,287875.0,192841.0,3485111.0,,2015
130,N,Cross,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,3,ST,358156.0,373169.0,386856.0,350431.0,90194.0,225900.0,372778.0,325715.0,337309.0,328307.0,278996.0,193803.0,3621614.0,,2015
130,N,Cross,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,1,ST,255845.0,159778.0,67985.0,-3226.0,54311.0,284091.0,291025.0,172715.0,-3510.0,-3955.0,-58.0,-2210.0,1272791.0,,2015
130,N,Cross,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,2,ST,75771.0,145392.0,-3805.0,-3874.0,194551.0,97753.0,-2435.0,53622.0,-3467.0,-2489.0,-4158.0,-4413.0,542448.0,,2015
136,N,Seminole (FL),Seminole Electric Cooperative Inc,21554,FL,SAT,FRCC,22,1,Electric Utility,1,ST,311488.0,192341.0,-2539.0,136737.0,371790.0,375189.0,368841.0,359732.0,348749.0,360833.0,322831.0,389288.0,3535280.0,,2015
136,N,Seminole (FL),Seminole Electric Cooperative Inc,21554,FL,SAT,FRCC,22,1,Electric Utility,2,ST,311419.0,306810.0,367986.0,339464.0,330888.0,363166.0,364718.0,358429.0,344377.0,393400.0,361642.0,366635.0,4208934.0,,2015
141,N,Agua Fria,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,AF3,ST,-417.0,-422.0,-152.0,-180.0,-183.0,17380.0,2996.0,22573.0,1040.0,-193.0,-176.0,-183.0,42083.0,,2015
141,N,Agua Fria,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,AF1,ST,-77.0,-95.0,368.0,-265.0,-165.0,10846.0,4010.0,15961.0,3757.0,2321.0,-129.0,495.0,37027.0,,2015
141,N,Agua Fria,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,AF2,ST,-241.0,214.0,-209.0,248.0,-252.0,11861.0,3367.0,12146.0,3603.0,375.0,-186.0,433.0,31359.0,,2015
147,N,Kyrene,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,KY7,CT,-185.0,1363.0,23283.0,68560.0,16057.0,43935.0,42534.0,42909.0,42545.0,40034.0,10301.0,48573.0,379909.0,,2015
147,N,Kyrene,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,KY7A,CA,-123.0,776.0,12605.0,38356.0,30246.0,78560.0,76721.0,77277.0,75275.0,71509.0,5291.0,26464.0,492957.0,,2015
160,N,Apache Station,Arizona Electric Pwr Coop Inc,796,AZ,MTN,WECC,22,1,Electric Utility,ST1,ST,-203.0,-165.0,-169.0,-150.0,-154.0,5940.0,3401.0,9093.0,-194.0,-173.0,-167.0,-207.0,16852.0,,2015
160,N,Apache Station,Arizona Electric Pwr Coop Inc,796,AZ,MTN,WECC,22,1,Electric Utility,ST2,ST,82451.0,64229.0,26542.0,15850.0,75247.0,90897.0,98010.0,100875.0,88066.0,73121.0,59871.0,67985.0,843144.0,,2015
160,N,Apache Station,Arizona Electric Pwr Coop Inc,796,AZ,MTN,WECC,22,1,Electric Utility,ST3,ST,108406.0,80548.0,90487.0,73113.0,30485.0,103572.0,114906.0,114092.0,89909.0,99347.0,77253.0,87132.0,1069250.0,,2015
165,N,GREC,Grand River Dam Authority,7490,OK,WSC,SPP,22,1,Electric Utility,2,ST,197793.0,200014.0,175019.0,155743.0,178739.0,213324.0,199561.0,230230.0,155647.0,37696.0,-1097.0,-2200.0,1740469.0,,2015
165,N,GREC,Grand River Dam Authority,7490,OK,WSC,SPP,22,1,Electric Utility,1,ST,106369.0,108835.0,160709.0,71612.0,208966.0,220600.0,240376.0,245609.0,184731.0,173466.0,106185.0,187267.0,2014725.0,,2015
170,N,Lake Catherine,Entergy Arkansas Inc,814,AR,WSC,SERC,22,1,Electric Utility,4,ST,-343.0,0.0,-212.0,-243.0,-630.0,30897.0,22222.0,32250.0,65829.0,6929.0,-292.0,3221.0,159628.0,,2015
201,N,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SPP,22,1,Electric Utility,2,CT,0.0,2883.0,0.0,0.0,0.0,0.0,37046.0,8068.0,0.0,0.0,2014.0,5606.0,55617.0,,2015
201,N,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SPP,22,1,Electric Utility,1,CA,0.0,841.0,0.0,0.0,0.0,0.0,14840.0,3245.0,0.0,0.0,69.0,1807.0,20802.0,,2015
202,N,Carl Bailey,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,1,ST,0.0,0.0,23.0,286.0,0.0,1131.0,0.0,17867.0,10385.0,1411.0,917.0,0.0,32020.0,,2015
203,N,McClellan (AR),Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,1,ST,5908.0,0.0,0.0,9729.0,0.0,18239.0,22582.0,15099.0,3856.0,13514.0,26.0,0.0,88953.0,,2015
207,N,St Johns River Power Park,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,2,ST,85929.0,115203.0,301147.0,278763.0,307389.0,282972.0,0.0,299954.0,299674.0,276150.0,224700.0,180158.0,2652039.0,,2015
207,N,St Johns River Power Park,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,1,ST,218996.0,268730.0,-4161.0,-3191.0,177958.0,311843.0,0.0,302830.0,274983.0,274496.0,258489.0,66211.0,2147184.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT2A,CT,28628.0,18874.0,24700.0,11497.0,43719.0,74786.0,51134.0,52540.0,32399.0,37096.0,26747.0,45594.0,447714.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT1B,CT,17338.0,18550.0,30721.0,35097.0,19144.0,6048.0,29228.0,38448.0,25867.0,51207.0,28276.0,29071.0,328995.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST2,CA,26936.0,16036.0,25134.0,15198.0,68632.0,62369.0,71716.0,76990.0,69623.0,64480.0,45375.0,62509.0,604998.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,7,ST,0.0,0.0,0.0,0.0,48732.0,0.0,41700.0,37359.0,24560.0,62549.0,0.0,0.0,214900.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,6,ST,0.0,0.0,0.0,143910.0,28648.0,17924.0,26613.0,53508.0,51064.0,0.0,0.0,3464.0,325131.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST1,CA,18799.0,21665.0,39731.0,59116.0,43719.0,15407.0,69847.0,77479.0,63971.0,70486.0,50873.0,44694.0,575787.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT1A,CT,19770.0,20278.0,38278.0,75558.0,65038.0,26991.0,109840.0,110823.0,100199.0,86052.0,67811.0,53380.0,774018.0,,2015
260,N,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT2B,CT,23592.0,12644.0,23063.0,15718.0,58621.0,41035.0,87232.0,96233.0,101892.0,90898.0,55105.0,69852.0,675885.0,,2015
271,N,Pittsburg Power,NRG Delta LLC,12631,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,7,ST,-424.0,-416.0,-328.0,3663.0,1399.0,1833.0,5867.0,-543.0,2188.0,-349.0,-351.0,-378.0,12161.0,,2015
271,N,Pittsburg Power,NRG Delta LLC,12631,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,6,ST,0.0,0.0,428.0,37253.0,3441.0,2243.0,5227.0,0.0,2101.0,6058.0,0.0,2230.0,58981.0,,2015
271,N,Pittsburg Power,NRG Delta LLC,12631,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,5,ST,0.0,439.0,4954.0,46167.0,1341.0,9728.0,9060.0,15738.0,10654.0,1024.0,7145.0,3668.0,109918.0,,2015
298,N,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,1,ST,539576.0,83142.0,1076.0,412814.0,496217.0,478989.0,435003.0,479429.0,439456.0,356730.0,162875.0,179979.0,4065286.0,,2015
298,N,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,2,ST,496350.0,483412.0,603895.0,444237.0,555714.0,466446.0,435350.0,507892.0,423863.0,138431.0,144619.0,399177.0,5099386.0,,2015
302,N,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,2,ST,0.0,0.0,0.0,96.0,2670.0,5333.0,5600.0,11276.0,9362.0,11841.0,221.0,264.0,46663.0,,2015
302,N,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,4,ST,0.0,6466.0,4255.0,7054.0,1973.0,36656.0,36170.0,52975.0,31770.0,29315.0,1950.0,8192.0,216776.0,,2015
302,N,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST1,ST,0.0,0.0,0.0,0.0,657.0,4575.0,6453.0,8922.0,9992.0,6097.0,388.0,0.0,37084.0,,2015
302,N,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,3,ST,466.0,2595.0,281.3,2843.0,0.0,6341.0,7566.0,11141.0,9402.0,10760.0,0.0,394.0,51789.3,,2015
302,N,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,5,ST,25063.0,15539.0,0.0,8822.0,15828.0,31596.0,29899.0,53874.0,50085.0,58072.0,9956.0,1578.0,300312.0,,2015
315,N,AES Alamitos LLC,AES Alamitos LLC,22148,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,6,ST,0.0,0.0,0.0,0.0,0.0,27255.0,53633.0,67538.0,72569.0,43751.0,0.0,0.0,264746.0,,2015
315,N,AES Alamitos LLC,AES Alamitos LLC,22148,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,3,ST,0.0,7951.0,5113.0,3301.0,0.0,37792.0,63108.0,65529.0,56503.0,37747.0,3423.0,29329.0,309796.0,,2015
315,N,AES Alamitos LLC,AES Alamitos LLC,22148,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,5,ST,0.0,0.0,0.0,0.0,0.0,11832.0,26082.0,72670.0,31907.0,0.0,0.0,0.0,142491.0,,2015
