node_id	pr_value
663930	0.0007875085066854961
482708	0.000429780899991464
1034017	0.0002512994272767598
663559	0.00022319439976307918
357530	0.00020953466071852185
1120567	0.00020338939476270576
663605	0.00019786528105239252
663682	0.00016704861480570758
1108860	0.00016223370920806575
664788	0.0001605732141198034
