node_id	pr_value
663930	0.000787937075031135
482708	0.0004299403466297536
1034017	0.00025035371172196514
663559	0.00022274354220671672
357530	0.00020843429438814195
1120567	0.00020492494792873352
663605	0.00019868862280399775
663682	0.00016721369709311117
1108860	0.0001610812567632829
664788	0.00016009136969908264
