node_id	pr_value
663930	0.000787507197970257
482708	0.00042978050013857486
1034017	0.00025129919303584726
663559	0.00022319415078013124
357530	0.00020953440716288914
1120567	0.00020339062117897646
663605	0.00019786497973178885
663682	0.0001670485914406783
1108860	0.000162235853279287
664788	0.00016057294186059816
